composer,title,folder,xml_score,midi_score,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance
Bach,Fugue_bwv_873,Bach/Fugue/bwv_873,Bach/Fugue/bwv_873/xml_score.musicxml,Bach/Fugue/bwv_873/midi_score.mid,Bach/Fugue/bwv_873/Lisiecki02.mid,Bach/Fugue/bwv_873/Lisiecki02_annotations.txt,Bach/Fugue/bwv_873/midi_score_annotations.txt,,,,,
Bach,Fugue_bwv_873,Bach/Fugue/bwv_873,Bach/Fugue/bwv_873/xml_score.musicxml,Bach/Fugue/bwv_873/midi_score.mid,Bach/Fugue/bwv_873/Lisiecki13M.mid,Bach/Fugue/bwv_873/Lisiecki13M_annotations.txt,Bach/Fugue/bwv_873/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.wav,260.9700520833333,,Bach/Fugue/bwv_873/Lisiecki13M.wav
Bach,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,Bach/Fugue/bwv_874/BianF01.mid,Bach/Fugue/bwv_874/BianF01_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.midi,{maestro}/2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--1.wav,141.88802083333331,,Bach/Fugue/bwv_874/BianF01.wav
Bach,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,Bach/Fugue/bwv_874/Kurz01M.mid,Bach/Fugue/bwv_874/Kurz01M_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.midi,{maestro}/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.wav,,,Bach/Fugue/bwv_874/Kurz01M.wav
Bach,Fugue_bwv_874,Bach/Fugue/bwv_874,Bach/Fugue/bwv_874/xml_score.musicxml,Bach/Fugue/bwv_874/midi_score.mid,Bach/Fugue/bwv_874/WongWY01M.mid,Bach/Fugue/bwv_874/WongWY01M_annotations.txt,Bach/Fugue/bwv_874/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--1.wav,175.196875,,Bach/Fugue/bwv_874/WongWY01M.wav
Bach,Fugue_bwv_875,Bach/Fugue/bwv_875,Bach/Fugue/bwv_875/xml_score.musicxml,Bach/Fugue/bwv_875/midi_score.mid,Bach/Fugue/bwv_875/Ahfat01M.mid,Bach/Fugue/bwv_875/Ahfat01M_annotations.txt,Bach/Fugue/bwv_875/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_02_Track02_wav.wav,99.6015625,,Bach/Fugue/bwv_875/Ahfat01M.wav
Bach,Fugue_bwv_875,Bach/Fugue/bwv_875,Bach/Fugue/bwv_875/xml_score.musicxml,Bach/Fugue/bwv_875/midi_score.mid,Bach/Fugue/bwv_875/CaoJ01M.mid,Bach/Fugue/bwv_875/CaoJ01M_annotations.txt,Bach/Fugue/bwv_875/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--1.wav,89.53125,,Bach/Fugue/bwv_875/CaoJ01M.wav
Bach,Fugue_bwv_876,Bach/Fugue/bwv_876,Bach/Fugue/bwv_876/xml_score.musicxml,Bach/Fugue/bwv_876/midi_score.mid,Bach/Fugue/bwv_876/SirajA01M.mid,Bach/Fugue/bwv_876/SirajA01M_annotations.txt,Bach/Fugue/bwv_876/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--1.wav,133.08229166666666,,Bach/Fugue/bwv_876/SirajA01M.wav
Bach,Fugue_bwv_876,Bach/Fugue/bwv_876,Bach/Fugue/bwv_876/xml_score.musicxml,Bach/Fugue/bwv_876/midi_score.mid,Bach/Fugue/bwv_876/Song01M.mid,Bach/Fugue/bwv_876/Song01M_annotations.txt,Bach/Fugue/bwv_876/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_02_Track02_wav.wav,137.3515625,,Bach/Fugue/bwv_876/Song01M.wav
Bach,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,Bach/Fugue/bwv_880/LeungR01M.mid,Bach/Fugue/bwv_880/LeungR01M_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--1.wav,207.4364583333333,,Bach/Fugue/bwv_880/LeungR01M.wav
Bach,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,Bach/Fugue/bwv_880/Sun02.mid,Bach/Fugue/bwv_880/Sun02_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,,,,,
Bach,Fugue_bwv_880,Bach/Fugue/bwv_880,Bach/Fugue/bwv_880/xml_score.musicxml,Bach/Fugue/bwv_880/midi_score.mid,Bach/Fugue/bwv_880/WangA04M.mid,Bach/Fugue/bwv_880/WangA04M_annotations.txt,Bach/Fugue/bwv_880/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--1.wav,170.26822916666666,,Bach/Fugue/bwv_880/WangA04M.wav
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/GuoE01M.mid,Bach/Fugue/bwv_883/GuoE01M_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--1.wav,181.3583333333333,,Bach/Fugue/bwv_883/GuoE01M.wav
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/Herbert02.mid,Bach/Fugue/bwv_883/Herbert02_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.midi,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--2.wav,200.328125,,Bach/Fugue/bwv_883/Herbert02.wav
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/KaiRuiR03.mid,Bach/Fugue/bwv_883/KaiRuiR03_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--1.wav,223.83229166666663,,Bach/Fugue/bwv_883/KaiRuiR03.wav
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/Khmara04.mid,Bach/Fugue/bwv_883/Khmara04_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.wav,178.07291666666663,,Bach/Fugue/bwv_883/Khmara04.wav
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/Lim01.mid,Bach/Fugue/bwv_883/Lim01_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,,,,,
Bach,Fugue_bwv_883,Bach/Fugue/bwv_883,Bach/Fugue/bwv_883/xml_score.musicxml,Bach/Fugue/bwv_883/midi_score.mid,Bach/Fugue/bwv_883/LuM01M.mid,Bach/Fugue/bwv_883/LuM01M_annotations.txt,Bach/Fugue/bwv_883/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--1.wav,166.62083333333334,,Bach/Fugue/bwv_883/LuM01M.wav
Bach,Fugue_bwv_884,Bach/Fugue/bwv_884,Bach/Fugue/bwv_884/xml_score.musicxml,Bach/Fugue/bwv_884/midi_score.mid,Bach/Fugue/bwv_884/LiA01M.mid,Bach/Fugue/bwv_884/LiA01M_annotations.txt,Bach/Fugue/bwv_884/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav,71.86354166666666,,Bach/Fugue/bwv_884/LiA01M.wav
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/Chon02.mid,Bach/Fugue/bwv_885/Chon02_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,,,,,
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/Guo01M.mid,Bach/Fugue/bwv_885/Guo01M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.midi,{maestro}/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav,149.17578125,,Bach/Fugue/bwv_885/Guo01M.wav
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/Huang04M.mid,Bach/Fugue/bwv_885/Huang04M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav,160.31510416666666,,Bach/Fugue/bwv_885/Huang04M.wav
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/JeonH01M.mid,Bach/Fugue/bwv_885/JeonH01M_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--1.wav,178.3625,,Bach/Fugue/bwv_885/JeonH01M.wav
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/SINKEV01.mid,Bach/Fugue/bwv_885/SINKEV01_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,,,,,
Bach,Fugue_bwv_885,Bach/Fugue/bwv_885,Bach/Fugue/bwv_885/xml_score.musicxml,Bach/Fugue/bwv_885/midi_score.mid,Bach/Fugue/bwv_885/SINKEV06.mid,Bach/Fugue/bwv_885/SINKEV06_annotations.txt,Bach/Fugue/bwv_885/midi_score_annotations.txt,{maestro}/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.midi,{maestro}/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.wav,167.04375,,Bach/Fugue/bwv_885/SINKEV06.wav
Bach,Fugue_bwv_887,Bach/Fugue/bwv_887,Bach/Fugue/bwv_887/xml_score.musicxml,Bach/Fugue/bwv_887/midi_score.mid,Bach/Fugue/bwv_887/LiYZ01M.mid,Bach/Fugue/bwv_887/LiYZ01M_annotations.txt,Bach/Fugue/bwv_887/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--1.wav,116.23229166666668,,Bach/Fugue/bwv_887/LiYZ01M.wav
Bach,Fugue_bwv_888,Bach/Fugue/bwv_888,Bach/Fugue/bwv_888/xml_score.musicxml,Bach/Fugue/bwv_888/midi_score.mid,Bach/Fugue/bwv_888/ZhaoK01M.mid,Bach/Fugue/bwv_888/ZhaoK01M_annotations.txt,Bach/Fugue/bwv_888/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.wav,103.89166666666668,,Bach/Fugue/bwv_888/ZhaoK01M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/Giesbrecht01M.mid,Bach/Fugue/bwv_889/Giesbrecht01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.midi,{maestro}/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.wav,149.98828125,,Bach/Fugue/bwv_889/Giesbrecht01M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/LiuY01M.mid,Bach/Fugue/bwv_889/LiuY01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.wav,140.88958333333332,,Bach/Fugue/bwv_889/LiuY01M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/MunA01M.mid,Bach/Fugue/bwv_889/MunA01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.wav,141.53854166666667,,Bach/Fugue/bwv_889/MunA01M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/Wang01M.mid,Bach/Fugue/bwv_889/Wang01M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.midi,{maestro}/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.wav,150.41536458333331,,Bach/Fugue/bwv_889/Wang01M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/YangY02M.mid,Bach/Fugue/bwv_889/YangY02M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.wav,133.39479166666666,,Bach/Fugue/bwv_889/YangY02M.wav
Bach,Fugue_bwv_889,Bach/Fugue/bwv_889,Bach/Fugue/bwv_889/xml_score.musicxml,Bach/Fugue/bwv_889/midi_score.mid,Bach/Fugue/bwv_889/ZhangW02M.mid,Bach/Fugue/bwv_889/ZhangW02M_annotations.txt,Bach/Fugue/bwv_889/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--2.wav,127.68333333333334,,Bach/Fugue/bwv_889/ZhangW02M.wav
Bach,Fugue_bwv_891,Bach/Fugue/bwv_891,Bach/Fugue/bwv_891/xml_score.musicxml,Bach/Fugue/bwv_891/midi_score.mid,Bach/Fugue/bwv_891/Duepree06M.mid,Bach/Fugue/bwv_891/Duepree06M_annotations.txt,Bach/Fugue/bwv_891/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--1.wav,143.94921875,,Bach/Fugue/bwv_891/Duepree06M.wav
Bach,Fugue_bwv_892,Bach/Fugue/bwv_892,Bach/Fugue/bwv_892/xml_score.musicxml,Bach/Fugue/bwv_892/midi_score.mid,Bach/Fugue/bwv_892/Hou01M.mid,Bach/Fugue/bwv_892/Hou01M_annotations.txt,Bach/Fugue/bwv_892/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.midi,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.wav,101.93880208333331,,Bach/Fugue/bwv_892/Hou01M.wav
Bach,Fugue_bwv_892,Bach/Fugue/bwv_892,Bach/Fugue/bwv_892/xml_score.musicxml,Bach/Fugue/bwv_892/midi_score.mid,Bach/Fugue/bwv_892/KabuliL01M.mid,Bach/Fugue/bwv_892/KabuliL01M_annotations.txt,Bach/Fugue/bwv_892/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.wav,116.35729166666668,,Bach/Fugue/bwv_892/KabuliL01M.wav
Bach,Fugue_bwv_893,Bach/Fugue/bwv_893,Bach/Fugue/bwv_893/xml_score.musicxml,Bach/Fugue/bwv_893/midi_score.mid,Bach/Fugue/bwv_893/Kleisen04M.mid,Bach/Fugue/bwv_893/Kleisen04M_annotations.txt,Bach/Fugue/bwv_893/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.wav,134.12239583333331,,Bach/Fugue/bwv_893/Kleisen04M.wav
Bach,Fugue_bwv_893,Bach/Fugue/bwv_893,Bach/Fugue/bwv_893/xml_score.musicxml,Bach/Fugue/bwv_893/midi_score.mid,Bach/Fugue/bwv_893/Levitsky04M.mid,Bach/Fugue/bwv_893/Levitsky04M_annotations.txt,Bach/Fugue/bwv_893/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.wav,136.6484375,,Bach/Fugue/bwv_893/Levitsky04M.wav
Bach,Fugue_bwv_893,Bach/Fugue/bwv_893,Bach/Fugue/bwv_893/xml_score.musicxml,Bach/Fugue/bwv_893/midi_score.mid,Bach/Fugue/bwv_893/Wong01M.mid,Bach/Fugue/bwv_893/Wong01M_annotations.txt,Bach/Fugue/bwv_893/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,{maestro}/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.wav,150.18098958333331,,Bach/Fugue/bwv_893/Wong01M.wav
Bach,Italian_concerto,Bach/Italian_concerto,Bach/Italian_concerto/xml_score.musicxml,Bach/Italian_concerto/midi_score.mid,Bach/Italian_concerto/KyykhynenT03.mid,Bach/Italian_concerto/KyykhynenT03_annotations.txt,Bach/Italian_concerto/midi_score_annotations.txt,,,,,
Bach,Italian_concerto,Bach/Italian_concerto,Bach/Italian_concerto/xml_score.musicxml,Bach/Italian_concerto/midi_score.mid,Bach/Italian_concerto/LeeN07.mid,Bach/Italian_concerto/LeeN07_annotations.txt,Bach/Italian_concerto/midi_score_annotations.txt,,,,,
Bach,Italian_concerto,Bach/Italian_concerto,Bach/Italian_concerto/xml_score.musicxml,Bach/Italian_concerto/midi_score.mid,Bach/Italian_concerto/TanakaM03.mid,Bach/Italian_concerto/TanakaM03_annotations.txt,Bach/Italian_concerto/midi_score_annotations.txt,,,,,
Bach,Prelude_bwv_846,Bach/Prelude/bwv_846,Bach/Prelude/bwv_846/xml_score.musicxml,Bach/Prelude/bwv_846/midi_score.mid,Bach/Prelude/bwv_846/Shi05M.mid,Bach/Prelude/bwv_846/Shi05M_annotations.txt,Bach/Prelude/bwv_846/midi_score_annotations.txt,{maestro}/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_01_Track01_wav.midi,{maestro}/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_01_Track01_wav.wav,,139.12239583333331,Bach/Prelude/bwv_846/Shi05M.wav
Bach,Prelude_bwv_848,Bach/Prelude/bwv_848,Bach/Prelude/bwv_848/xml_score.musicxml,Bach/Prelude/bwv_848/midi_score.mid,Bach/Prelude/bwv_848/Denisova06M.mid,Bach/Prelude/bwv_848/Denisova06M_annotations.txt,Bach/Prelude/bwv_848/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--1.wav,,68.82421875,Bach/Prelude/bwv_848/Denisova06M.wav
Bach,Prelude_bwv_848,Bach/Prelude/bwv_848,Bach/Prelude/bwv_848/xml_score.musicxml,Bach/Prelude/bwv_848/midi_score.mid,Bach/Prelude/bwv_848/Lee01M.mid,Bach/Prelude/bwv_848/Lee01M_annotations.txt,Bach/Prelude/bwv_848/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_07_Track07_wav.midi,{maestro}/2011/MIDI-Unprocessed_08_R1_2011_MID--AUDIO_R1-D3_07_Track07_wav.wav,,73.9765625,Bach/Prelude/bwv_848/Lee01M.wav
Bach,Prelude_bwv_848,Bach/Prelude/bwv_848,Bach/Prelude/bwv_848/xml_score.musicxml,Bach/Prelude/bwv_848/midi_score.mid,Bach/Prelude/bwv_848/LeeSH01M.mid,Bach/Prelude/bwv_848/LeeSH01M_annotations.txt,Bach/Prelude/bwv_848/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--1.wav,,81.30625,Bach/Prelude/bwv_848/LeeSH01M.wav
Bach,Prelude_bwv_848,Bach/Prelude/bwv_848,Bach/Prelude/bwv_848/xml_score.musicxml,Bach/Prelude/bwv_848/midi_score.mid,Bach/Prelude/bwv_848/Lin04M.mid,Bach/Prelude/bwv_848/Lin04M_annotations.txt,Bach/Prelude/bwv_848/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.wav,,72.80598958333333,Bach/Prelude/bwv_848/Lin04M.wav
Bach,Prelude_bwv_848,Bach/Prelude/bwv_848,Bach/Prelude/bwv_848/xml_score.musicxml,Bach/Prelude/bwv_848/midi_score.mid,Bach/Prelude/bwv_848/Lou01M.mid,Bach/Prelude/bwv_848/Lou01M_annotations.txt,Bach/Prelude/bwv_848/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.midi,{maestro}/2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_08_Track08_wav.wav,,71.97395833333333,Bach/Prelude/bwv_848/Lou01M.wav
